formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total
"Київ, Кирилівська, 160 (маг.""Топмарт, Kyiv, Ukraine, 04073","{'location': {'lat': 50.4937852, 'lng': 30.4621258}, 'viewport': {'northeast': {'lat': 50.49503867989273, 'lng': 30.46327737989272}, 'southwest': {'lat': 50.49233902010728, 'lng': 30.46057772010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,a058c0fbc846cc9c0570b8296c58c9a627bf734c,Нова Пошта №347,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102730880074252417521/photos"">Drozd Vitaly</a>'], 'photo_reference': 'CmRZAAAAj0XKddtcQUvJywewGVfmEo9PxRMqy-aCF-MXoBN-4la2XwkEFXyOk9FKU0S8dM0WwAicDXqvTpaJcfK6nYFyWgTWjmt_R8r5BEMmaLJow65I-1o0_-7NMFMa4G0nzZjAEhChqZBsa6UgDCisZsiOBIatGhQjFfjtIubaySlyAGM-14xVSjS2cw', 'width': 3120}]",ChIJpddP_pHN1EAR5dxc0O_uio0,"{'compound_code': 'FFV6+GV Kyiv, Kyiv city', 'global_code': '9G2GFFV6+GV'}",4.4,ChIJpddP_pHN1EAR5dxc0O_uio0,"['point_of_interest', 'establishment']",107
"Petra Hryhorenka Ave, 22/20, Kyiv, Ukraine, 01001","{'location': {'lat': 50.4090565, 'lng': 30.6265226}, 'viewport': {'northeast': {'lat': 50.41046037989272, 'lng': 30.62825322989272}, 'southwest': {'lat': 50.40776072010727, 'lng': 30.62555357010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,f6af271435ab91294add8f60674750e1e28b424f,Nova Poshta №62,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101241892203744773186/photos"">Ihor Pavlenko</a>'], 'photo_reference': 'CmRaAAAA164MKjs_QC6suGG6vVeQgzQQoeiWNHvncZ00gpRhE-3mFrgUwHHyF5bWyrdAsGcQOACyhjboYbDe1pATtN6mOwjzW-csTvd6PJDMQVBIA56ddfNHlJx6b2xTRU_e_H8iEhD3Ry5SxPvyhwDg6H9Z4dxvGhTQt4KP2MQ0tAxjyVvmruTS01Vsyg', 'width': 3264}]",ChIJrV9aKqbF1EARk2gHqjizVlk,"{'compound_code': 'CJ5G+JJ Kyiv, Kyiv city', 'global_code': '9G2GCJ5G+JJ'}",4.0,ChIJrV9aKqbF1EARk2gHqjizVlk,"['point_of_interest', 'establishment']",319
"Yelyzavety Chavdar St, 13, Kyiv, Ukraine, 02000","{'location': {'lat': 50.3914433, 'lng': 30.6260081}, 'viewport': {'northeast': {'lat': 50.39271167989273, 'lng': 30.62754817989272}, 'southwest': {'lat': 50.39001202010729, 'lng': 30.62484852010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,19a7982aaa1c56abe1f7b68935662e0ae145ec07,Nova Poshta. Office 210,{'open_now': True},"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111316727282460815019/photos"">MELODY JACOBS</a>'], 'photo_reference': 'CmRaAAAA8Lz-fgC4XQsYL4ALAmogd8sbyKSduW3HsiMxgCiaZ1Oeqj1m5rkHR2EnJP5IkCx30g78xzmqJRTQrj4H7TNRH67PFWRDX2E5QRsJGfEv1yvOYxy7O_864hnzw894tJ48EhA2N7bUCJVbJcbS1YcAykEcGhRO1fN9OgxgWz5SncK8k8GjsEpoFA', 'width': 3120}]",ChIJmQnwzkrE1EARU27oJ7Onpi8,"{'compound_code': '9JRG+HC Kyiv, Kyiv city', 'global_code': '9G2G9JRG+HC'}",4.2,ChIJmQnwzkrE1EARU27oJ7Onpi8,"['point_of_interest', 'establishment']",376
"Mykoly Bazhana Ave, 10А, Kyiv, Ukraine, 01001","{'location': {'lat': 50.3953985, 'lng': 30.6203172}, 'viewport': {'northeast': {'lat': 50.39677062989271, 'lng': 30.62165802989272}, 'southwest': {'lat': 50.39407097010727, 'lng': 30.61895837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2d8a57ec704d8a63647d3bcc719aaadfe6c74e3b,Nova Poshta. Office #176,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108131758705699492130/photos"">Artem Palyutin</a>'], 'photo_reference': 'CmRaAAAAHkXkTtlos3M-2aSHcPWKeZwpJnR39xj_2uSejvSeuFNwlwbAvo0WADUx5SYqd89-OsrqOPNtiw9zdi7e5j3qsxVaLDRkXLqEOMkWHzOk2zdyzh6bOHu1LwqPLSUzqddmEhCsTKqnza-Rgy-N2pPukRpCGhTRMnKYb7OCyHAOu4LSsmQr_pdlJQ', 'width': 4032}]",ChIJ3VG3IbTF1EARFlSo6fN_F3M,"{'compound_code': '9JWC+54 Kyiv, Kyiv city', 'global_code': '9G2G9JWC+54'}",3.9,ChIJ3VG3IbTF1EARFlSo6fN_F3M,"['point_of_interest', 'establishment']",36
"Kharkivs'ke Hwy, 58, Kyiv, Ukraine, 01001","{'location': {'lat': 50.4230634, 'lng': 30.6460848}, 'viewport': {'northeast': {'lat': 50.42448307989272, 'lng': 30.64740077989271}, 'southwest': {'lat': 50.42178342010727, 'lng': 30.64470112010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d9fca34badcb326f8bd8338639b2e36a792f078a,New post,{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111359574473110571289/photos"">Azaev Trip0</a>'], 'photo_reference': 'CmRaAAAABu-y8ybe_lRofevXELtbtCW5gkTXCXdOHXVb8WU4rrU-3OQIHe1DdNqOOxqPrkuUwWt2n5oWAK5GdCtJhUpIlpG1NxPhC_vIqt1Wt3xbn9BiBkp4tvuVKq28np8WE7UHEhDNPixq950NHpMPht9ZcVBNGhRHaLC61cAkuqQnjU7xi8pwpy0Tqg', 'width': 4160}]",ChIJGUlCIhrF1EAR2HL3VI-dI6I,"{'compound_code': 'CJFW+6C Kyiv, Kyiv city', 'global_code': '9G2GCJFW+6C'}",4.1,ChIJGUlCIhrF1EAR2HL3VI-dI6I,"['point_of_interest', 'establishment']",1305
"Vulytsya Tsentralʹna, 12а, Kyiv, Ukraine, 02000","{'location': {'lat': 50.391913, 'lng': 30.6057163}, 'viewport': {'northeast': {'lat': 50.39331007989272, 'lng': 30.60691322989273}, 'southwest': {'lat': 50.39061042010728, 'lng': 30.60421357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,cd578cffa6dc440b5b95a9dc4236e4f1e5099d90,Nova Poshta #259,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108612573236577557905/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAwkQ8TblORIvh934YduCyoEJSsmk7hqwfNby7IrmXYi3v8yCwOy8LmSMiWZd3w2EWJjM9zpSdbTndqy7wYFpyo5g2pN-C-ZFOV7bR6z9SUib3-fJGJM7BUv3V0iBUlVzAEhDVbxgbNf9rIYDfVvLH1l5sGhTghjZ5_TTo3qgbCyMSvpAWoxxd3A', 'width': 4160}]",ChIJhQWMKMbF1EARg5LuUVEIocI,"{'compound_code': '9JR4+Q7 Kyiv, Kyiv city', 'global_code': '9G2G9JR4+Q7'}",4.1,ChIJhQWMKMbF1EARg5LuUVEIocI,"['point_of_interest', 'establishment']",109
"Revuts'koho St, 26, Kyiv, Ukraine, 02068","{'location': {'lat': 50.4088254, 'lng': 30.64663839999999}, 'viewport': {'northeast': {'lat': 50.41000852989272, 'lng': 30.64794482989272}, 'southwest': {'lat': 50.40730887010727, 'lng': 30.64524517010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,62e49d7180f9385c8bf34dc60cbb922c56cc23f9,Nova Poshta №22,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110434227231580761265/photos"">Roman Zalitok</a>'], 'photo_reference': 'CmRaAAAAealEPoTEA8g-pzLuFJXx8TvObSGBSkZJem39JiYjG2HMNmKpmjIUwFNN0_XJAEc6SvVTOydwzr36Fzl5VbRNPZR2aAXZhp19HTclfvu0Zcg72vTzFyctAs4brnNbpzRjEhAT2CSJ4obey0nJxc9e2GneGhRqQm5TDeko-vWbOUkNJS7AN2nmAQ', 'width': 4128}]",ChIJA2g81P_E1EAR3pIJE74SLo8,"{'compound_code': 'CJ5W+GM Kyiv, Kyiv city', 'global_code': '9G2GCJ5W+GM'}",4.4,ChIJA2g81P_E1EAR3pIJE74SLo8,"['point_of_interest', 'establishment']",266
"Kasta"" секція А, Kharkivs'ke Hwy, 201/203, Kyiv, Ukraine, 02121","{'location': {'lat': 50.4050652, 'lng': 30.67943099999999}, 'viewport': {'northeast': {'lat': 50.40636657989272, 'lng': 30.68071317989272}, 'southwest': {'lat': 50.40366692010728, 'lng': 30.67801352010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2e952c2e10e789d9bb2fdf89d34fe94ec5583d87,Nova Poshta #350,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102057599715344377537/photos"">rahaina musa</a>'], 'photo_reference': 'CmRaAAAAbaFzU010kmsl9Z1D-mU5ADsX4XAH4pObWB0fkiD9zy6zn7j7ECEhoXDg0qqwM_e9D71MBg5S1OLfUSxjDcSNS4e8swm6Tf6Iahlev2lNjmzYz7mCWubyjADrZlfWq95HEhAxON_W0KCEer1wI84aYXd1GhR0txKbK7PDvjVhtvPoVfDOnOLUVA', 'width': 4128}]",ChIJW8vi6YzE1EAR0s2KYjbRQYw,"{'compound_code': 'CM4H+2Q Kyiv, Kyiv city', 'global_code': '9G2GCM4H+2Q'}",4.2,ChIJW8vi6YzE1EAR0s2KYjbRQYw,"['point_of_interest', 'establishment']",137
"Petra Hryhorenka Ave, 33/44, Kyiv, Ukraine, 02068","{'location': {'lat': 50.402828, 'lng': 30.633504}, 'viewport': {'northeast': {'lat': 50.40417067989272, 'lng': 30.63473502989271}, 'southwest': {'lat': 50.40147102010727, 'lng': 30.63203537010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,e67dcad00fa4b95167b4fc0d85d6463c665b6995,Нова Пошта №87,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114906571262506604462/photos"">PRO</a>'], 'photo_reference': 'CmRaAAAAgG7dlW5kDWXtkvCLHIQXtnMkKr8mwaE6x5Bq8h3xRCMLuBwvirScZJx3psnod6SEUsTANURdUczOhH-jOsNYnovcsq7I1whonv_TKKsJguPbjLD3w4fBZ7hjaqF2mkkoEhAi95dZXT0ZWBrL8YhNTJgWGhRRVVKo0eapBbC7zaXch8X3Yewk4A', 'width': 3120}]",ChIJZ6G9aKzF1EARTcpn-eUm5PM,"{'compound_code': 'CJ3M+4C Kyiv, Kyiv city', 'global_code': '9G2GCJ3M+4C'}",4.4,ChIJZ6G9aKzF1EARTcpn-eUm5PM,"['point_of_interest', 'establishment']",157
"Petra Hryhorenka Ave, 5а, Kyiv, Ukraine, 02059","{'location': {'lat': 50.4128504, 'lng': 30.6284774}, 'viewport': {'northeast': {'lat': 50.41426202989272, 'lng': 30.62982882989272}, 'southwest': {'lat': 50.41156237010728, 'lng': 30.62712917010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,55c427f16653f14d94d15e3bf695bc8b604ada6e,Нова Пошта №114,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118182939885990078704/photos"">Дима Х</a>'], 'photo_reference': 'CmRaAAAAl2ZCxUi_CcM3H918hM5Bnd8m1vPbXx4phcJyJWepo0E68IWksfaxu-9FF1A5hrvih2zcwi-u4fPzRZ67JEfMKzb9HTAjtZnWJ8BsLDJk-KoKUVdAx-gVPaBB6lM-sNduEhB0kyN3se3ZSFB6WmbMnWHlGhTNYRSdo7MGhfMudaU37Mrzz2_ygw', 'width': 4160}]",ChIJpVKPtRTS1EARDqQYda-vqtI,"{'compound_code': 'CJ7H+49 Kyiv, Kyiv city', 'global_code': '9G2GCJ7H+49'}",3.9,ChIJpVKPtRTS1EARDqQYda-vqtI,"['point_of_interest', 'establishment']",120
"буд.7 (магазин, Entuziastiv St, Kyiv, Ukraine, 02000","{'location': {'lat': 50.4357173, 'lng': 30.6005036}, 'viewport': {'northeast': {'lat': 50.43693257989272, 'lng': 30.60199277989272}, 'southwest': {'lat': 50.43423292010727, 'lng': 30.59929312010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5ffdae760d574474f7934bec91544960229c3f69,Нова Пошта №351,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101645228693258101436/photos"">Igor Gulak</a>'], 'photo_reference': 'CmRaAAAAnyBz0OpOmCPuKZ9Grv2_2zUsISw0xeAApRbf23j6NyRUPFQerjWGg1cwwhgCHbZDp6s5EKUqOHvWdv6QUqz1X9633W0ASo7RTjE_20OPhFKh0dD3bNwps9R7iLbMwVLZEhCNvNM14sG-qFuNwnLV4DnOGhTalB5MXnFUQnERm0xzWhJ3E6IMSA', 'width': 3120}]",ChIJZVBqzvTP1EARjAuC3npNWzA,"{'compound_code': 'CJP2+76 Kyiv, Kyiv city', 'global_code': '9G2GCJP2+76'}",2.0,ChIJZVBqzvTP1EARjAuC3npNWzA,"['point_of_interest', 'establishment']",5
"3, Mykoly Bazhana Ave, Kyiv, Ukraine, 02000","{'location': {'lat': 50.4023207, 'lng': 30.655439}, 'viewport': {'northeast': {'lat': 50.40349127989272, 'lng': 30.65669452989272}, 'southwest': {'lat': 50.40079162010728, 'lng': 30.65399487010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,11a79acd7d5a3de8916abc4fc9f42b6f6b030139,Nova Poshta,{'open_now': True},"[{'height': 1696, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118086910650654001023/photos"">Вадим Новицкий</a>'], 'photo_reference': 'CmRaAAAAUKcIkUEQpfG43eLsf7A7bIUBX5ClJ6zzF1KNW2sjpboz8FvrZHcTFT9KKYa0_Okf_3_2a355w8uzzgQJkaJas-6n-YCP0rOngK7-rjE07tsx31cix3W_dxnn3MPikF5KEhDoOP7O63ND5gGLIKUhWmaJGhR_fJME-p0nrlBqlJXcchY1XrT_Gw', 'width': 2688}]",ChIJ0RS46lfE1EAROt9FYWbtLPU,"{'compound_code': 'CM24+W5 Kyiv, Kyiv city', 'global_code': '9G2GCM24+W5'}",3.9,ChIJ0RS46lfE1EAROt9FYWbtLPU,"['post_office', 'finance', 'point_of_interest', 'establishment']",79
"Oleksandra Myshuhy St, 9а, Kyiv, Ukraine, 02141","{'location': {'lat': 50.39504669999999, 'lng': 30.6370481}, 'viewport': {'northeast': {'lat': 50.39645992989272, 'lng': 30.63822057989273}, 'southwest': {'lat': 50.39376027010728, 'lng': 30.63552092010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,fafce8214ab171ea991ab346334d5232f8c9a553,Nova Poshta #329,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107992426139163372375/photos"">Toha Anonimus</a>'], 'photo_reference': 'CmRaAAAAPmo_rANdTm25WXYVFDjQGN7sfluKPZNjsShLul7_uLkt76BF1zI5iXBeqyaLumpyPv9pnRxhgrp6hdY8YgOUvywzg_HVjhO2hkshilUJNCvUuM-keO1XLvUTJpAUQy-DEhCj5r2wnGwG-NT6Q56uro5xGhSxiX8QdRsc6u-TkEiGoMNKUHBd0A', 'width': 1920}]",ChIJ87F0yk3E1EARYFv3YRwlB5k,"{'compound_code': '9JWP+2R Kyiv, Kyiv city', 'global_code': '9G2G9JWP+2R'}",4.2,ChIJ87F0yk3E1EARYFv3YRwlB5k,"['point_of_interest', 'establishment']",142
"Mykoly Bazhana Ave, 24/1, Kyiv, Ukraine, 02000","{'location': {'lat': 50.3985317, 'lng': 30.6428424}, 'viewport': {'northeast': {'lat': 50.39973937989272, 'lng': 30.64451652989272}, 'southwest': {'lat': 50.39703972010728, 'lng': 30.64181687010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5ca67dfe11d1e3c843578ce96f9bb1d56c49d253,Нова Пошта №23,{'open_now': True},"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100356812721977083906/photos"">Вадим Журомский</a>'], 'photo_reference': 'CmRaAAAATYW8FE2Q11xMBF1yhhaitZdrcXprw05QvJOnnPjxFnm_ynI7Bhoj-ZgFgVDmBDEFAnL_wamPBnz32JMUzkErIuedoYqf40MRrNFieTPy3IRKm1dKrsPjSovX2bZSTjOhEhCUUZHWeeSbI2UYk3GpZvelGhRzKj6BDlAsA7dqOfTBjZJ70T73vQ', 'width': 4208}]",ChIJN1iWmjbQ1EARh9a2jcT1cmU,"{'compound_code': '9JXV+C4 Kyiv, Kyiv city', 'global_code': '9G2G9JXV+C4'}",4.2,ChIJN1iWmjbQ1EARh9a2jcT1cmU,"['point_of_interest', 'establishment']",528
"Trostianetska St, 4/2, Kyiv, Ukraine, 02068","{'location': {'lat': 50.4146356, 'lng': 30.6492758}, 'viewport': {'northeast': {'lat': 50.41604527989272, 'lng': 30.65091927989272}, 'southwest': {'lat': 50.41334562010728, 'lng': 30.64821962010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5b57b50c1e29c83165a24f9a64016ea6abe0989f,Нова Пошта №326,{'open_now': True},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102463601570289573060/photos"">Глеб Чебанов</a>'], 'photo_reference': 'CmRaAAAAL0rb8nKseQbHJEhNN8HydrFwDyaCSW3fQJNliQE0ymOsfl7mXC2sZ77BMRz7CT70mU42yctHOD2SonbBfOW0HNv41RkAqc7cW3PcnFyDhYTDJ8gEpEoQK65hO3CzL3NwEhBInKb0hvNiQRXkOglxbD5pGhQL_O_f2dW2_ckAbvu0cLahf_Jwrw', 'width': 3968}]",ChIJtyMO-gLF1EARPPBiKtr4SFY,"{'compound_code': 'CJ7X+VP Kyiv, Kyiv city', 'global_code': '9G2GCJ7X+VP'}",4.4,ChIJtyMO-gLF1EARPPBiKtr4SFY,"['point_of_interest', 'establishment']",220
"Borysa Hmyri St, 1, Kyiv, Ukraine, 02072","{'location': {'lat': 50.3963145, 'lng': 30.6271805}, 'viewport': {'northeast': {'lat': 50.39780012989272, 'lng': 30.62839627989272}, 'southwest': {'lat': 50.39510047010727, 'lng': 30.62569662010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,fef2a700c00319acc13a38e6916c536752b706be,Novaya Pochta,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105436209838191266703/photos"">Maksym Myroshnyk</a>'], 'photo_reference': 'CmRaAAAAsEFp2QsYMh7HZLpYTLlJ46-1AX4Yz8aTrOzWREpE0aRqBYqnX01OCnBeWzia4VB9rZyawWk_SXNrNCeLfZLX41H1BMfVEKPUdw1_Uzk1iyh-eqwSrpaKch_FtYgsNly6EhDfPOJsqiN1yhbEhNT3AwoDGhQxkTqhPAYqmQgal4EIMqdZFmJ52w', 'width': 4160}]",ChIJf0rAcrPF1EARTAx2ES2a4xY,"{'compound_code': '9JWG+GV Kyiv, Kyiv city', 'global_code': '9G2G9JWG+GV'}",4.1,ChIJf0rAcrPF1EARTAx2ES2a4xY,"['point_of_interest', 'establishment']",346
"Prazka St, 24, Kyiv, Ukraine, 02090","{'location': {'lat': 50.4377887, 'lng': 30.6406354}, 'viewport': {'northeast': {'lat': 50.43926442989272, 'lng': 30.64215567989272}, 'southwest': {'lat': 50.43656477010728, 'lng': 30.63945602010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,14e2caacd8012ab9baeb9e47fa62be6d6c62d6e8,Нова Пошта №37,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104647524537154504378/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAP5n0YDtJS__ZZumCdE1ii8CQYUE5e4UBOCMZuCwyZrtD2xaYt5SJ4Ul79yynt56yghRv9UDinIKNYs4g62Sxu9ObzkX_077YJzkf1dL5ui4_WL5wbS4skYE3RJhdljOvEhDqjq7CHRnUUg4PTu6-4YBjGhTqf2yTg0wFpSNrXr6SjJl7xIWF6Q', 'width': 4160}]",ChIJ7UAZXUfF1EAR9n4wfaaUXLo,"{'compound_code': 'CJQR+47 Kyiv, Kyiv city', 'global_code': '9G2GCJQR+47'}",4.2,ChIJ7UAZXUfF1EAR9n4wfaaUXLo,"['point_of_interest', 'establishment']",279
"Zdolbunivska St, 17, Kyiv, Ukraine, 02000","{'location': {'lat': 50.419627, 'lng': 30.6312229}, 'viewport': {'northeast': {'lat': 50.42106867989272, 'lng': 30.63251667989272}, 'southwest': {'lat': 50.41836902010728, 'lng': 30.62981702010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,92089ae11b4617deee5d27d62348913150f4ca6e,Нова Пошта №80,{'open_now': True},"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105633942715407275556/photos"">Егор LS</a>'], 'photo_reference': 'CmRaAAAAVWIvuZK6OfnhrGERhA_BjW2mzWWeCVP3JASGWegxtTo_NaAq0Or0UmDvU2lfUcjpzy_hMkYclsg6qHP8zs0XwKk8ZOMTYoQcoUB5WKD8GUPnfLqmhJ8wWhU_iW85cp_MEhAczigpM2g3HBYQNvUwbWxRGhSGhuZ5hcYgQRFPCuRSFU3EMDwGLA', 'width': 3200}]",ChIJswyysh3F1EARVtgpET1eciY,"{'compound_code': 'CJ9J+VF Kyiv, Kyiv city', 'global_code': '9G2GCJ9J+VF'}",4.3,ChIJswyysh3F1EARVtgpET1eciY,"['point_of_interest', 'establishment']",196
"Prospekt Sobornosti, 7а, Kyiv, Ukraine, 02160","{'location': {'lat': 50.4386219, 'lng': 30.6187301}, 'viewport': {'northeast': {'lat': 50.44001377989272, 'lng': 30.61966307989272}, 'southwest': {'lat': 50.43731412010727, 'lng': 30.61696342010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,cb047fd2af32b921ae9bc55058a987238efe894e,Нова Пошта. Parcel Shop №365.,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109731854599588595846/photos"">juli petrenko</a>'], 'photo_reference': 'CmRaAAAAVNeKiBe_dFqYzSY2A2dXxvzmTJGd2bqWuJ9IL1nWopVWim7Sstq0n0Tlb9tCwgQd9Dng_lWfuTZeay-ZKvAVtDH7fFpVIBrKRrU5tvWVSgbfTBkA2_YwkSjJHWpw1fxcEhCGn0S1GjHK4TewmQIIOBS6GhRakBxMHcU7LIW2g14TsL09fJfUHA', 'width': 3120}]",ChIJE2wOU2zQ1EAR13MDD1Ga1_Q,"{'compound_code': 'CJQ9+CF Kyiv, Kyiv city', 'global_code': '9G2GCJQ9+CF'}",3.8,ChIJE2wOU2zQ1EAR13MDD1Ga1_Q,"['point_of_interest', 'establishment']",27
"Amvrosiya Buchmy St, 5, Kyiv, Ukraine, 04080","{'location': {'lat': 50.4318904, 'lng': 30.6048569}, 'viewport': {'northeast': {'lat': 50.43316132989272, 'lng': 30.60602092989272}, 'southwest': {'lat': 50.43046167010728, 'lng': 30.60332127010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,9ce5165090f463c548ea963b4e6b79adb5615f30,Нова Пошта. Поштомат №3029. Київ,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113735867742062568284/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAA1L2K79Ubyv2vBGXZ1lvX1rdc2kNMjdcXPRdhl95EspTl9AeF36z4F5sP4jlkAVLtCMNTt07FNgF53sUlt8Tf-cRGYBTgYISLHx5kBStXZo_NT_UfBt_TgWj0xk8q4yu9EhC-ODOoeprbsV9NUwgeJuWeGhQc-j5wX2KxX3nXRIL5_cp9UcbcRg', 'width': 1000}]",ChIJ0bW7YmPF1EARRY7A-n9-orQ,"{'compound_code': 'CJJ3+QW Kyiv, Kyiv city', 'global_code': '9G2GCJJ3+QW'}",4.6,ChIJ0bW7YmPF1EARRY7A-n9-orQ,"['point_of_interest', 'establishment']",5
"Dniprovsʹka Naberezhna 26I, Київ, Kyiv, Ukraine, 02000","{'location': {'lat': 50.3932735, 'lng': 30.615095}, 'viewport': {'northeast': {'lat': 50.39456142989273, 'lng': 30.61628192989271}, 'southwest': {'lat': 50.39186177010728, 'lng': 30.61358227010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,329fcab14655215d74f929a86a7697a6cc7cb9a2,Нова Пошта №60,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101108149194374388848/photos"">Alex Delsian</a>'], 'photo_reference': 'CmRaAAAATpwP2bNYIRYbieeEAyKF2gsAaXNvvabAVs1I00uWEFAgmLF-T01bM4lp8v3dfrROsQis3qZlWC7TwIbmvPnxSiDa5419LUpKsrBZT1dCJa6sTMvRakRZ9_9vOi_r8IFSEhCjMUSDbQGI3sjBIyySykwwGhQQzYEtysP2EBptGnf9dcRkEzO0lQ', 'width': 3264}]",ChIJHZpgMbbF1EARTQswcWye7Wc,"{'compound_code': '9JV8+82 Kyiv, Kyiv city', 'global_code': '9G2G9JV8+82'}",4.3,ChIJHZpgMbbF1EARTQswcWye7Wc,"['point_of_interest', 'establishment']",379
"Inzhenerna St, 1, Kyiv, Ukraine, 03134","{'location': {'lat': 50.40061799999999, 'lng': 30.569481}, 'viewport': {'northeast': {'lat': 50.40178167989271, 'lng': 30.57083287989272}, 'southwest': {'lat': 50.39908202010727, 'lng': 30.56813322010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,952cf23e1ccaf1708f5d92e3fe7ba0c9c61ee20d,Нова Пошта. Поштомат №3028. Київ,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106386367565988275090/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAEgrEMqfWnzkeAmG1FbIoskg_XxceCT_IT5aw6ZyVUmxOG0fdj1_woFkYFqAXSoTmM7KHNdb8ASmEop67allS7cdbYcC18AMdxLhpjWa5h10kEl5wAVzyFG8azElHUFD1EhBhstwZLQLqrNi40L9DNV5uGhSowI2uSo4c8K1nHMuvx1eNvb7__g', 'width': 1000}]",ChIJ14Ch6eTL1EAR7ng7tAV3_U0,"{'compound_code': 'CH29+6Q Kyiv, Kyiv city', 'global_code': '9G2GCH29+6Q'}",5.0,ChIJ14Ch6eTL1EAR7ng7tAV3_U0,"['point_of_interest', 'establishment']",1
